"index";"Company";"TypeName";"Inches";"screen_size";"Resolution_width";"Resolution_height";"IPS_panel";"Touchscreen";"Cpu_brand";"Cpu_name";"Cpu_speed";"Ram";"Memory_type";"Primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price";"ppi"
775;"Asus";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.70";32;"SSD";"256";"256";"Nvidia";" GeForce GTX 980M";"window";3.58;21792;127
776;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";2.56;61752;141
777;"Toshiba";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.0;63499;100
778;"Lenovo";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Celeron Quad";"1.60";4;"Flash Storage";"16";"0";"Intel";" HD Graphics 400";"chromeOS";1.5;79333;112
779;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"AMD";"A9-Series 9420";"2.90";4;"SSD";"256";"0";"AMD";" Radeon 530";"window";2.2;95851;141
780;"Dell";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i7";"1.30";16;"SSD";"256";"0";"Intel";" HD Graphics 615";"window";1.22;63670;166
781;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"A12-Series 9720P";"3.60";8;"HDD";"1024";"0";"AMD";" Radeon R7";"window";2.2;111302;100
782;"HP";"Workstation";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";" Quadro M2200";"window";3.14;65481;141
783;"Asus";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"HDD";"128";"0";"Intel";" HD Graphics 620";"window";2.3;67133;141
784;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"1024";"Intel";" HD Graphics 620";"window";2.1;168045;141
785;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"N/A";1.9;63350;100
786;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"Flash Storage";"256";"0";"Intel";" HD Graphics 620";"window";1.13;71875;157
787;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.95;29144;141
788;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.18;39534;141
789;"Asus";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"1024";"Nvidia";" GeForce GTX 1060";"window";2.73;56832;127
790;"Asus";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.37;91908;141
791;"Acer";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";" HD Graphics 505";"linux";2.1;101179;100
792;"LG";"Ultrabook";15.6;"medium";1920;1080;1;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.08;63670;141
793;"Acer";"2 in 1 Convertible";13.3;"small";1920;1080;1;1;"Intel";"Core i5";"1.60";1;"SSD";"256";"0";"Intel";" UHD Graphics 620";"window";1.6;56634;166
794;"Dell";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";32;"Hybrid";"512";"1024";"Nvidia";" GeForce GTX 1070";"window";4.42;58607;127
795;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"";"";"0";"AMD";" Radeon R7 M445";"window";2.3;41292;141
796;"Dell";"Ultrabook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.29;64202;166
797;"HP";"Netbook";12.5;"small";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.26;53840;176
798;"Lenovo";"Workstation";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Nvidia";" Quadro M520M";"window";2.18;77203;141
799;"Lenovo";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.8;45128;157
800;"Samsung";"2 in 1 Convertible";15.0;"medium";1920;1080;0;1;"Intel";"Core i7";"2.70";16;"SSD";"256";"0";"AMD";" Radeon 540";"window";1.71;55905;147
801;"HP";"Notebook";17.3;"large";1920;1080;1;0;"AMD";"A10-Series 9620P";"2.50";6;"HDD";"2048";"0";"AMD";" Radeon 530";"window";2.71;11231;127
802;"Toshiba";"Notebook";14.0;"medium";1366;768;1;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";1.75;67559;112
803;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050 Ti";"window";2.5;20726;141
804;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";2.62;81785;141
805;"Asus";"2 in 1 Convertible";15.6;"medium";1920;1080;0;1;"Intel";"Core i7";"2.70";12;"HDD";"2048";"0";"Nvidia";" GeForce 940MX";"window";2.3;93773;141
806;"Lenovo";"Notebook";15.6;"medium";3840;2160;0;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";" Quadro M2000M";"window";2.5;75924;282
807;"Acer";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i3";"2.40";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";1.8;55923;157
808;"Razer";"Gaming";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"SSD";"512";"0";"Nvidia";" GeForce GTX 1060";"window";1.95;53280;157
809;"Toshiba";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.1;53760;100
810;"Asus";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Pentium Dual";"1.10";8;"SSD";"128";"0";"Intel";" HD Graphics 505";"window";2.0;112066;141
811;"Dell";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";32;"Hybrid";"1024";"1024";"Nvidia";" GeForce GTX 1070M";"window";4.42;95371;127
812;"HP";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"A12-Series 9700P";"2.50";8;"HDD";"2048";"0";"AMD";" Radeon R7 Graphics";"window";2.04;78268;100
813;"Asus";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1070";"window";4.3;82352;127
814;"Dell";"Gaming";15.6;"medium";3840;2160;0;0;"Intel";"Core i7";"2.80";16;"SSD";"512";"0";"Nvidia";" GeForce GTX 1050 Ti";"window";2.62;45102;282
815;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Nvidia";" GeForce 920M";"window";2.4;24808;141
816;"HP";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.80";12;"HDD";"1024";"0";"AMD";" Radeon RX 580";"window";3.74;122011;127
817;"Toshiba";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Nvidia";" GeForce 930M";"window";1.47;43956;157
818;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";16;"Hybrid";"512";"1024";"Nvidia";" GeForce GTX 1070";"window";2.9;15339;127
819;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Celeron Quad";"1.60";8;"HDD";"1024";"0";"Intel";" HD Graphics 405";"N/A";2.2;36497;100
820;"Samsung";"Ultrabook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";0.81;36444;166
821;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce GT 940MX";"window";1.98;139594;141
822;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"AMD";" Radeon R5 M420";"window";2.18;167779;141
823;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";" HD Graphics 620";"window";1.7;37030;157
824;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.32;50563;157
825;"MSI";"Gaming";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 1060";"window";1.6;52161;157
826;"Lenovo";"2 in 1 Convertible";13.3;"small";3200;1800;1;1;"Intel";"Core i7";"2.20";16;"SSD";"1024";"0";"Intel";" Iris Graphics 540";"window";1.3;81998;276
827;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.64;58288;112
828;"Dell";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"Hybrid";"1024";"0";"Nvidia";" GeForce GTX 1050";"window";2.65;84715;141
829;"Toshiba";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";" HD Graphics 520";"window";1.47;52161;157
830;"HP";"Ultrabook";12.5;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.26;100551;176
831;"HP";"Netbook";12.5;"small";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.26;101179;176
832;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.48;104588;157
833;"HP";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.54;42624;157
834;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.18;64469;100
835;"HP";"Notebook";13.3;"small";1366;768;0;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.49;149184;118
836;"MSI";"Gaming";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.2;120093;141
837;"Toshiba";"Notebook";13.3;"small";1366;768;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.5;41025;118
838;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.40";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.04;62870;100
839;"Dell";"Gaming";17.3;"large";2560;1440;0;0;"Intel";"Core i7";"2.70";16;"Hybrid";"512";"1024";"Nvidia";" GeForce GTX 1080";"window";4.36;158135;170
840;"Lenovo";"Notebook";17.3;"large";3840;2160;1;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";" Quadro 3000M";"window";2.4;37570;255
841;"HP";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 965M";"window";2.75;79387;127
842;"Toshiba";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.47;26587;157
843;"Dell";"Notebook";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";1.62;118761;166
844;"Asus";"Notebook";17.3;"large";1600;900;0;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Nvidia";" GeForce 920MX";"window";2.8;109219;106
845;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.43;23923;157
846;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"N/A";2.2;69211;141
847;"Acer";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.23;35112;100
848;"Dell";"2 in 1 Convertible";15.6;"medium";1920;1080;1;1;"Intel";"Core i3";"2.30";4;"HDD";"1024";"0";"Intel";" HD Graphics 520";"window";2.08;52161;141
849;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";" HD Graphics 620";"window";2.3;42410;141
850;"Toshiba";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.2;96916;100
851;"Toshiba";"Ultrabook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.2;53387;166
852;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"AMD";" Radeon R7 M465";"window";1.84;84715;141
853;"Lenovo";"2 in 1 Convertible";11.3;"small";1920;1080;1;1;"Intel";"Core M";"1.20";8;"SSD";"256";"0";"Intel";" HD Graphics 515";"window";1.1;95851;195
854;"HP";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.11;18595;166
855;"Toshiba";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";" HD Graphics 620";"window";1.05;61219;166
856;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"AMD";"FX 8800P";"2.10";16;"Hybrid";"512";"1024";"AMD";" Radeon R9 M385";"window";2.5;53173;141
857;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";" GeForce 930MX";"window";1.64;63160;157
858;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.40";8;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.09;93187;141
859;"Dell";"Ultrabook";12.5;"small";1920;1080;0;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics";"window";1.36;55754;176
860;"HP";"Ultrabook";12.5;"small";1366;768;0;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.26;29784;125
861;"Lenovo";"Gaming";15.6;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";" GeForce GTX 1050";"N/A";2.5;69211;141
862;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.31;83064;112
863;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";1.95;63350;112
864;"Dell";"Ultrabook";13.3;"small";3200;1800;0;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";" Iris Plus Graphics 640";"window";1.29;52747;276
865;"Dell";"Ultrabook";13.3;"small";3200;1800;0;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.29;119827;276
866;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.07;56477;141
867;"Toshiba";"Ultrabook";13.3;"small";1366;768;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.2;63670;118
868;"HP";"Notebook";17.3;"large";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";" GeForce 930MX";"window";2.63;102777;127
869;"Lenovo";"2 in 1 Convertible";13.3;"small";1920;1080;1;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.37;77682;166
870;"HP";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.64;94572;112
871;"Acer";"Notebook";14.0;"medium";1920;1080;1;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.56;211788;157
872;"Acer";"Notebook";15.6;"medium";1366;768;0;0;"AMD";"A9-Series 9420";"3.00";6;"HDD";"1024";"0";"AMD";" Radeon R5";"window";2.1;86527;100
873;"MSI";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.7;42518;127
874;"Dell";"Workstation";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";" Quadro M620";"window";2.23;57542;141
875;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.95;77789;157
876;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.84;43602;141
877;"HP";"Ultrabook";12.5;"small";1920;1080;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.26;85195;176
878;"Lenovo";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.38;42571;100
879;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.04;34035;100
880;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";" Radeon R5 M430";"N/A";2.2;85195;141
881;"Toshiba";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.47;26640;157
882;"Toshiba";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.0;122491;141
883;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.09;60481;141
884;"Lenovo";"Notebook";13.3;"small";1920;1080;1;0;"Intel";"Core i3";"2.40";4;"SSD";"180";"0";"Intel";" HD Graphics 620";"window";1.44;62176;166
885;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.64;70809;157
886;"Samsung";"Ultrabook";15.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";16;"SSD";"256";"0";"Nvidia";" GeForce 940MX";"window";1.23;11136;147
887;"Lenovo";"2 in 1 Convertible";15.6;"medium";1920;1080;1;1;"Intel";"Core i7";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.8;154459;141
888;"Vero";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Atom X5-Z8350";"1.44";2;"Flash Storage";"32";"0";"Intel";" HD Graphics 400";"window";1.45;69264;112
889;"Toshiba";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.50";16;"SSD";"256";"0";"Nvidia";" GeForce 930M";"window";2.4;63883;141
890;"Dell";"Ultrabook";12.5;"small";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.6;75290;176
891;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";2.3;25680;141
892;"Asus";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";" HD Graphics 505";"linux";2.0;80516;100
893;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";1.54;63883;157
894;"Xiaomi";"Ultrabook";13.3;"small";1920;1080;1;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Nvidia";" GeForce 940MX";"window";1.28;46194;166
895;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.40";8;"Hybrid";"256";"500";"Intel";" HD Graphics 520";"window";1.84;63883;141
896;"Lenovo";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce 920MX";"N/A";2.2;87219;141
897;"Dell";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"Hybrid";"128";"1024";"Nvidia";" GeForce 940MX";"window";2.18;21205;141
898;"HP";"Notebook";14.0;"medium";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.43;58075;157
899;"HP";"Notebook";15.6;"medium";1920;1080;0;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.04;71342;141
900;"Dell";"Notebook";17.3;"large";1600;900;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";" Radeon R7 M445";"window";2.36;44276;106
901;"MSI";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";" GeForce GTX 980M";"window";3.78;91295;127
902;"Acer";"Notebook";14.0;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 400";"chromeOS";1.68;90523;112
903;"Lenovo";"Gaming";17.3;"large";1920;1080;1;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 980M";"window";4.6;47686;127
904;"HP";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.28;35112;166
905;"HP";"Workstation";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"SSD";"8";"0";"Nvidia";" Quadro M1000M";"window";2.0;40980;141
906;"Dell";"Ultrabook";14.0;"medium";1920;1080;0;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.36;52055;157
907;"HP";"2 in 1 Convertible";15.6;"medium";1366;768;0;1;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";" HD Graphics 620";"window";2.3;17742;100
908;"Asus";"Netbook";11.6;"small";1366;768;0;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"16";"0";"Intel";" HD Graphics 400";"chromeOS";1.2;22857;135
909;"Lenovo";"Notebook";14.0;"medium";2560;1440;1;0;"Intel";"Core i7";"2.60";16;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.1;133147;210
910;"Asus";"Notebook";14.1;"medium";1366;768;0;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 500";"window";1.65;42571;111
911;"Lenovo";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.50";8;"HDD";"1024";"0";"Nvidia";" GeForce 940MX";"window";2.2;29251;141
912;"Toshiba";"Notebook";13.3;"small";1920;1080;0;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.2;104908;166
913;"HP";"Notebook";15.6;"medium";1920;1080;1;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";" GeForce 940MX";"window";1.91;48432;141
914;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";" HD Graphics";"window";2.2;29251;100
915;"Asus";"2 in 1 Convertible";12.5;"small";1920;1080;0;0;"Intel";"Core M";"1.20";8;"Flash Storage";"64";"0";"Intel";" HD Graphics 515";"chromeOS";1.2;28771;176
916;"HP";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";1.28;73473;166
917;"Lenovo";"Ultrabook";14.0;"medium";1920;1080;1;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.7;50083;157
918;"Dell";"2 in 1 Convertible";15.6;"medium";1920;1080;1;1;"Intel";"Core i5";"2.70";8;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.3;62817;141
919;"Dell";"Gaming";17.3;"large";3840;2160;1;0;"Intel";"Core i7";"2.80";16;"Hybrid";"512";"1024";"Nvidia";" GeForce GTX 1070";"window";4.36;34579;255
920;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";" HD Graphics 620";"window";2.04;146519;100
921;"Dell";"2 in 1 Convertible";13.3;"small";1920;1080;0;1;"Intel";"Core i5";"1.20";8;"SSD";"256";"0";"Intel";" HD Graphics 615";"window";1.24;36816;166
922;"Dell";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";" Radeon R5 M420X";"linux";2.18;54825;100
923;"Dell";"Ultrabook";13.3;"small";3200;1800;0;1;"Intel";"Core i7";"2.70";16;"SSD";"1024";"0";"Intel";" HD Graphics 620";"window";1.2;48751;276
924;"HP";"2 in 1 Convertible";11.6;"small";1366;768;0;1;"Intel";"Pentium Quad";"1.10";4;"SSD";"256";"0";"Intel";" HD Graphics 505";"window";1.45;58555;135
925;"Asus";"Gaming";17.3;"large";1920;1080;0;0;"Intel";"Core i5";"2.50";12;"Hybrid";"128";"1024";"Nvidia";" GeForce GTX 1050";"window";2.2;74539;127
926;"Acer";"Netbook";11.6;"small";1366;768;1;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"32";"0";"Intel";" HD Graphics 400";"chromeOS";1.25;118601;135
927;"HP";"Notebook";15.6;"medium";1366;768;0;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";" HD Graphics 520";"window";2.31;138475;100
928;"Dell";"Ultrabook";13.3;"small";3200;1800;0;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";" HD Graphics 520";"window";1.3;31915;276
